	RyersonU	sageryerson	TetraRyerson	mathryerson	
canadians	0.009282835763407611	0.0	0.0	0.0	
canbizjournal	0.003713134305363044	0.0	0.0	0.0	
candidate	0.014852537221452177	0.0	0.0	0.0	
candidates	0.0055697014580445665	0.0	0.0	0.0	
candlesticks	0.001856567152681522	0.0	0.0	0.0	
candy	0.001856567152681522	0.0	0.0	0.0	
canecopy	0.0	0.0	0.0	0.010777172045613662	
canfirst	0.003713134305363044	0.0	0.0	0.0	
canning	0.001856567152681522	0.0	0.0	0.0	
capture	0.003713134305363044	0.0	0.0	0.0	
captured	0.001856567152681522	0.0	0.0	0.0	
car	0.003713134305363044	0.0	0.0	0.0	
carbonzero	0.001856567152681522	0.0	0.0	0.0	
card	0.027848507290222833	0.0	0.0	0.0	
cards	0.0	0.0	0.0	0.010777172045613662	
care	0.009282835763407611	0.0	0.0	0.0	
career	0.06497985034385327	0.0	0.0	0.0	
careerrelated	0.001856567152681522	0.0	0.0	0.0	
careers	0.003713134305363044	0.0	0.0	0.0	
caribou	0.0	0.0	0.0	0.010777172045613662	
caring	0.001856567152681522	0.0	0.0	0.0	
carlosudarbe	0.001856567152681522	0.0	0.0	0.0	
carlton	0.001856567152681522	0.0	0.0	0.0	
carney	0.007426268610726088	0.0	0.0	0.0	
carneys	0.001856567152681522	0.0	0.0	0.0	
carolina	0.0	0.0	0.0	0.010777172045613662	
caroling	0.0055697014580445665	0.0	0.0	0.0	
carpet	0.003713134305363044	0.0	0.0	0.0	
carrnew	0.0	0.0	0.0	0.010777172045613662	
cartographer	0.001856567152681522	0.0	0.0	0.0	
case	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
cash	0.009282835763407611	0.0	0.0	0.0	
cast	0.001856567152681522	0.0	0.0	0.0	
cat	0.003713134305363044	0.0	0.0	0.0	
catch	0.03156164159558588	0.0	0.0	0.0	
category	0.0	0.0	0.0	0.010777172045613662	
catherine	0.0	0.0	0.0	0.010777172045613662	
cathy	0.001856567152681522	0.0	0.0	0.0	
catmackinnon	0.001856567152681522	0.0	0.0	0.0	
catmiddleton	0.003713134305363044	0.0	0.0	0.0	
cattle	0.001856567152681522	0.0	0.0	0.0	
caught	0.001856567152681522	0.0	0.0	0.0	
cavoukian	0.0055697014580445665	0.0	0.0	0.0	
cbc	0.011139402916089133	0.0	0.0	0.0	
cbcbooks	0.001856567152681522	0.0	0.0	0.0	
cbcfreshair	0.001856567152681522	0.0	0.0	0.0	
cbchereandnow	0.0055697014580445665	0.0	0.0	0.0	
cbcnews	0.007426268610726088	0.0	0.0	0.0	
cbcs	0.001856567152681522	0.0	0.0	0.0	
cbcsuhana	0.001856567152681522	0.0	0.0	0.0	
cbprofit	0.001856567152681522	0.0	0.0	0.0	
cciresearch	0.001856567152681522	0.0	0.0	0.0	
ccs	0.009282835763407611	0.0	0.0	0.0	
ccsalerts	0.003713134305363044	0.0	0.0	0.0	
cda	0.001856567152681522	0.0	0.0	0.0	
cdnarch	0.0055697014580445665	0.0	0.0	0.0	
cdnbiz	0.0055697014580445665	0.0	0.0	0.0	
cdnclubto	0.003713134305363044	0.0	0.0	0.0	
cdnpoli	0.014852537221452177	0.0	0.0	0.0	
cdnpse	0.0167091043741337	0.0	0.0	0.0	
ced	0.0055697014580445665	0.0	0.0	0.0	
celebrate	0.07983238756530546	0.0	0.0	0.0	
celebrated	0.0	0.0	0.0	0.010777172045613662	
celebrates	0.0055697014580445665	0.0	0.0	0.005388586022806831	
celebrating	0.014852537221452177	0.0	0.0	0.0	
celebration	0.011139402916089133	0.0	0.0	0.0	
celebrity	0.001856567152681522	0.0	0.0	0.0	
celesticainc	0.001856567152681522	0.0	0.0	0.0	
celinavarga	0.001856567152681522	0.0	0.0	0.0	
center	0.001856567152681522	0.0	0.0	0.0	
centerforarch	0.001856567152681522	0.0	0.0	0.0	
central	0.001856567152681522	0.0	0.0	0.0	
centre	0.03156164159558588	0.0	0.0	0.005388586022806831	
centred	0.001856567152681522	0.0	0.0	0.0	
centres	0.001856567152681522	0.0	0.0	0.0	
century	0.003713134305363044	0.0	0.0	0.0	
ceo	0.009282835763407611	0.0	0.0	0.0	
ceremonial	0.001856567152681522	0.0	0.0	0.0	
ceremonies	0.001856567152681522	0.0	0.0	0.0	
ceremony	0.011139402916089133	0.0	0.0	0.03233151613684099	
certificate	0.003713134305363044	0.0	0.0	0.0	
certificates	0.001856567152681522	0.0	0.0	0.0	
cf	0.001856567152681522	0.0	0.0	0.0	
chair	0.0027848507290222833	0.0	0.0	0.016165758068420494	
chairs	0.001856567152681522	0.0	0.0	0.0	
challenge	0.05941014888580871	0.0	0.0	0.0	
challenges	0.0046414178817038056	0.0	0.0	0.005388586022806831	
challenging	0.003713134305363044	0.0	0.0	0.0	
champion	0.001856567152681522	0.0	0.0	0.0	
championing	0.001856567152681522	0.0	0.0	0.0	
championship	0.001856567152681522	0.0	0.0	0.0	
championships	0.003713134305363044	0.0	0.0	0.0	
chan	0.001856567152681522	0.0	0.0	0.0	
chance	0.029705074442904354	0.0	0.0	0.0	
chancellor	0.001856567152681522	0.0	0.0	0.0	
chances	0.001856567152681522	0.0	0.0	0.0	
change	0.012995970068770655	0.0	0.0	0.0	
changed	0.011139402916089133	0.0	0.0	0.0	
changemakers	0.003713134305363044	0.0	0.0	0.0	
changers	0.001856567152681522	0.0	0.0	0.0	
changes	0.0167091043741337	0.0	0.0	0.0	
changing	0.0055697014580445665	0.0	0.0	0.0	
changschool	0.04270104451167501	0.0	0.0	0.0	
changschools	0.0055697014580445665	0.0	0.0	0.0	
changschooltalk	0.001856567152681522	0.0	0.0	0.0	
changschooltalks	0.0167091043741337	0.0	0.0	0.0	
changtalks	0.007426268610726088	0.0	0.0	0.0	
chanyork	0.0	0.0	0.0	0.010777172045613662	
character	0.003713134305363044	0.0	0.0	0.0	
charge	0.001856567152681522	0.0	0.0	0.0	
charged	0.001856567152681522	0.0	0.0	0.0	
charith	0.001856567152681522	0.0	0.0	0.0	
charity	0.0167091043741337	0.0	0.0	0.0	
charlesfalzon	0.003713134305363044	0.0	0.0	0.0	
chat	0.007426268610726088	0.0	0.0	0.0	
chatelaine	0.003713134305363044	0.0	0.0	0.0	
cheap	0.0055697014580445665	0.0	0.0	0.0	
cheaper	0.003713134305363044	0.0	0.0	0.0	
check	0.14481223790915873	0.0	0.0	0.0	
checked	0.009282835763407611	0.0	0.0	0.0	
checkin	0.003713134305363044	0.0	0.0	0.0	
checking	0.003713134305363044	0.0	0.0	0.0	
checklist	0.001856567152681522	0.0	0.0	0.0	
cheer	0.011139402916089133	0.0	0.0	0.0	
cheers	0.001856567152681522	0.0	0.0	0.0	
chef	0.003713134305363044	0.0	0.0	0.0	
chelsea	0.0	0.0	0.0	0.010777172045613662	
chemotaxisdriven	0.0	0.0	0.0	0.010777172045613662	
cheri	0.011139402916089133	0.0	0.0	0.0	
chikwanine	0.003713134305363044	0.0	0.0	0.0	
child	0.0055697014580445665	0.0	0.0	0.0	
children	0.011139402916089133	0.0	0.0	0.0	
chill	0.001856567152681522	0.0	0.0	0.0	
chillin	0.0167091043741337	0.0	0.0	0.0	
china	0.001856567152681522	0.0	0.0	0.0	
chloe	0.001856567152681522	0.0	0.0	0.0	
chocolate	0.007426268610726088	0.0	0.0	0.0	
choice	0.001856567152681522	0.0	0.0	0.005388586022806831	
choices	0.0	0.0	0.0	0.021554344091227324	
choir	0.003713134305363044	0.0	0.0	0.0	
choreographer	0.007426268610726088	0.0	0.0	0.0	
chris	0.010211119339748373	0.0	0.0	0.021554344091227324	
chriscaluma	0.003713134305363044	0.0	0.0	0.0	
chrisschafer	0.001856567152681522	0.0	0.0	0.0	
christian	0.001856567152681522	0.0	0.0	0.0	
christopher	0.0	0.0	0.0	0.021554344091227324	
chromatic	0.0	0.0	0.0	0.010777172045613662	
church	0.001856567152681522	0.0	0.0	0.03233151613684099	
churchdundas	0.0055697014580445665	0.0	0.0	0.0	
cinebored	0.001856567152681522	0.0	0.0	0.0	
cis	0.009282835763407611	0.0	0.0	0.0	
cisbball	0.003713134305363044	0.0	0.0	0.0	
cities	0.003713134305363044	0.0	0.0	0.0	
citiesofmitigation	0.001856567152681522	0.0	0.0	0.0	
city	0.037131343053630445	0.0	0.0	0.0	
citybuilding	0.001856567152681522	0.0	0.0	0.0	
cityhall	0.011139402916089133	0.0	0.0	0.0	
citylineca	0.001856567152681522	0.0	0.0	0.0	
citynews	0.001856567152681522	0.0	0.0	0.0	
cividinos	0.007426268610726088	0.0	0.0	0.0	
cjffjc	0.001856567152681522	0.0	0.0	0.0	
cjru	0.001856567152681522	0.0	0.0	0.0	
clarke	0.001856567152681522	0.0	0.0	0.0	
class	0.03527477590094892	0.0	0.0	0.0	
classamir	0.0	0.0	0.0	0.010777172045613662	
classes	0.032489925171926635	0.0	0.0	0.005388586022806831	
classroom	0.012995970068770655	0.0	0.0	0.0	
cleaning	0.0	0.0	0.0	0.010777172045613662	
cleanup	0.0055697014580445665	0.0	0.0	0.0	
click	0.003713134305363044	0.0	0.0	0.0	
climate	0.011139402916089133	0.0	0.0	0.0	
climb	0.02599194013754131	0.0	0.0	0.0	
clinic	0.003713134305363044	0.0	0.0	0.0	
clinics	0.0055697014580445665	0.0	0.0	0.0	
clock	0.003713134305363044	0.0	0.0	0.0	
clocks	0.001856567152681522	0.0	0.0	0.0	
close	0.014852537221452177	0.0	0.0	0.0	
closed	0.0501273131224011	0.0	0.0	0.005388586022806831	
closely	0.012995970068770655	0.0	0.0	0.0	
closes	0.003713134305363044	0.0	0.0	0.0	
closet	0.003713134305363044	0.0	0.0	0.0	
closing	0.014852537221452177	0.0	0.0	0.0	
closure	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
closures	0.014852537221452177	0.0	0.0	0.0	
clothes	0.009282835763407611	0.0	0.0	0.0	
clustering	0.0	0.0	0.0	0.010777172045613662	
cms	0.0	0.0	0.0	0.010777172045613662	
cmteannounced	0.0	0.0	0.0	0.010777172045613662	
cn	0.02599194013754131	0.0	0.0	0.0	
cne	0.009282835763407611	0.0	0.0	0.0	
coach	0.001856567152681522	0.0	0.0	0.0	
coaldayvis	0.001856567152681522	0.0	0.0	0.0	
coat	0.003713134305363044	0.0	0.0	0.0	
coating	0.0	0.0	0.0	0.010777172045613662	
coats	0.003713134305363044	0.0	0.0	0.0	
cocker	0.012995970068770655	0.0	0.0	0.0	
cockwell	0.007426268610726088	0.0	0.0	0.0	
code	0.001856567152681522	0.0	0.0	0.0	
coding	0.001856567152681522	0.0	0.0	0.0	
codithias	0.001856567152681522	0.0	0.0	0.0	
coe	0.0	0.0	0.0	0.010777172045613662	
coffee	0.003713134305363044	0.0	0.0	0.0	
cohosted	0.0	0.0	0.0	0.010777172045613662	
cohostingcan	0.0	0.0	0.0	0.010777172045613662	
cold	0.001856567152681522	0.0	0.0	0.0	
colin	0.0055697014580445665	0.0	0.0	0.0	
collaborate	0.001856567152681522	0.0	0.0	0.0	
collaborative	0.007426268610726088	0.0	0.0	0.0	
colleague	0.003713134305363044	0.0	0.0	0.0	
collect	0.001856567152681522	0.0	0.0	0.0	
collection	0.003713134305363044	0.0	0.0	0.0	
collective	0.001856567152681522	0.0	0.0	0.0	
colleen	0.009282835763407611	0.0	0.0	0.0	
colleenfilson	0.001856567152681522	0.0	0.0	0.0	
college	0.012067686492429895	0.0	0.0	0.005388586022806831	
colleges	0.001856567152681522	0.0	0.0	0.0	
collegetitle	0.0	0.0	0.0	0.010777172045613662	
collegiate	0.001856567152681522	0.0	0.0	0.0	
colloquium	0.0	0.0	0.0	0.0862173763649093	
colloquiumfriday	0.0	0.0	0.0	0.010777172045613662	
colloquiummon	0.0	0.0	0.0	0.021554344091227324	
colloquiummonoct	0.0	0.0	0.0	0.010777172045613662	
colloquiumnov	0.0	0.0	0.0	0.010777172045613662	
colloquiumthurs	0.0	0.0	0.0	0.09699454841052296	
colloquiumthursday	0.0	0.0	0.0	0.021554344091227324	
colloquiumthursfeb	0.0	0.0	0.0	0.010777172045613662	
colloquiumthursmarch	0.0	0.0	0.0	0.010777172045613662	
colloquiumthursoct	0.0	0.0	0.0	0.010777172045613662	
colouring	0.0	0.0	0.0	0.010777172045613662	
colourings	0.0	0.0	0.0	0.010777172045613662	
colours	0.003713134305363044	0.0	0.0	0.0	
columbiausing	0.0	0.0	0.0	0.010777172045613662	
combination	0.003713134305363044	0.0	0.0	0.0	
combinatorial	0.0	0.0	0.0	0.010777172045613662	
coming	0.02599194013754131	0.0	0.0	0.0	
commend	0.001856567152681522	0.0	0.0	0.0	
comment	0.001856567152681522	0.0	0.0	0.0	
comments	0.007426268610726088	0.0	0.0	0.0	
commission	0.001856567152681522	0.0	0.0	0.0	
commissioner	0.001856567152681522	0.0	0.0	0.0	
commitment	0.011139402916089133	0.0	0.0	0.0	
committed	0.001856567152681522	0.0	0.0	0.0	
committee	0.003713134305363044	0.0	0.0	0.005388586022806831	
comms	0.0055697014580445665	0.0	0.0	0.0	
communication	0.007426268610726088	0.0	0.0	0.0	
community	0.0668364174965348	0.0	0.0	0.005388586022806831	
commute	0.001856567152681522	0.0	0.0	0.0	
commuter	0.001856567152681522	0.0	0.0	0.0	
commuting	0.0055697014580445665	0.0	0.0	0.0	
companies	0.003713134305363044	0.0	0.0	0.0	
company	0.001856567152681522	0.0	0.0	0.0	
compass	0.0055697014580445665	0.0	0.0	0.0	
compete	0.001856567152681522	0.0	0.0	0.0	
competencies	0.001856567152681522	0.0	0.0	0.0	
competencybased	0.003713134305363044	0.0	0.0	0.0	
competing	0.001856567152681522	0.0	0.0	0.0	
competition	0.0501273131224011	0.0	0.0	0.0	
competitors	0.001856567152681522	0.0	0.0	0.0	
complete	0.001856567152681522	0.0	0.0	0.005388586022806831	
complex	0.001856567152681522	0.0	0.0	0.005388586022806831	
complexity	0.0	0.0	0.0	0.010777172045613662	
compliance	0.001856567152681522	0.0	0.0	0.0	
complicated	0.001856567152681522	0.0	0.0	0.0	
computational	0.0	0.0	0.0	0.021554344091227324	
computer	9.28283576340761E-4	0.0	0.0	0.010777172045613662	
computing	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
concepts	0.0055697014580445665	0.0	0.0	0.0	
concern	0.001856567152681522	0.0	0.0	0.0	
concert	0.018565671526815222	0.0	0.0	0.0	
concluded	0.001856567152681522	0.0	0.0	0.0	
concrete	0.007426268610726088	0.0	0.0	0.0	
conditions	0.0055697014580445665	0.0	0.0	0.0	
condoned	0.03527477590094892	0.0	0.0	0.0	
conducting	0.022278805832178266	0.0	0.0	0.0	
conference	0.013924253645111417	0.0	0.0	0.005388586022806831	
conferencefallnov	0.0	0.0	0.0	0.010777172045613662	
conferences	0.001856567152681522	0.0	0.0	0.0	
confidential	0.003713134305363044	0.0	0.0	0.0	
confirm	0.020422238679496746	0.0	0.0	0.0	
confused	0.001856567152681522	0.0	0.0	0.0	
congestion	0.001856567152681522	0.0	0.0	0.0	
congrats	0.01763738795047446	0.0	0.0	0.010777172045613662	
congratulate	0.001856567152681522	0.0	0.0	0.0	
congratulates	0.0	0.0	0.0	0.010777172045613662	
congratulating	0.003713134305363044	0.0	0.0	0.0	
congratulations	0.038059626629971206	0.0	0.0	0.03233151613684099	
conjectures	0.0	0.0	0.0	0.010777172045613662	
connect	0.02599194013754131	0.0	0.0	0.0	
connected	0.001856567152681522	0.0	0.0	0.0	
connecting	0.001856567152681522	0.0	0.0	0.0	
connection	0.003713134305363044	0.0	0.0	0.0	
connections	0.0	0.0	0.0	0.010777172045613662	
connects	0.003713134305363044	0.0	0.0	0.0	
cons	0.003713134305363044	0.0	0.0	0.0	
conscious	0.001856567152681522	0.0	0.0	0.0	
consensus	0.0	0.0	0.0	0.010777172045613662	
consent	0.0055697014580445665	0.0	0.0	0.0	
consentcomesfirst	0.009282835763407611	0.0	0.0	0.0	
consequences	0.0	0.0	0.0	0.010777172045613662	
consider	0.001856567152681522	0.0	0.0	0.0	
considering	0.0055697014580445665	0.0	0.0	0.0	
constantly	0.001856567152681522	0.0	0.0	0.0	
construction	0.014852537221452177	0.0	0.0	0.0	
consultant	0.001856567152681522	0.0	0.0	0.0	
consultation	0.001856567152681522	0.0	0.0	0.0	
consumers	0.001856567152681522	0.0	0.0	0.0	
consumption	0.003713134305363044	0.0	0.0	0.0	
contact	0.07983238756530546	0.0	0.0	0.0	
contacted	0.007426268610726088	0.0	0.0	0.0	
contacting	0.003713134305363044	0.0	0.0	0.0	
contamination	0.0	0.0	0.0	0.010777172045613662	
conted	0.011139402916089133	0.0	0.0	0.0	
contemporary	0.0055697014580445665	0.0	0.0	0.0	
content	0.0055697014580445665	0.0	0.0	0.0	
contents	0.0	0.0	0.0	0.010777172045613662	
contest	0.011139402916089133	0.0	0.0	0.0	
contests	0.0334182087482674	0.0	0.0	0.0	
context	0.001856567152681522	0.0	0.0	0.0	
contextualization	0.001856567152681522	0.0	0.0	0.0	
continue	0.0055697014580445665	0.0	0.0	0.0	
continuing	0.007426268610726088	0.0	0.0	0.0	
continuinged	0.001856567152681522	0.0	0.0	0.0	
continuingeducation	0.001856567152681522	0.0	0.0	0.0	
contract	0.0	0.0	0.0	0.010777172045613662	
contribute	0.007426268610726088	0.0	0.0	0.0	
contributing	0.009282835763407611	0.0	0.0	0.0	
contribution	0.0	0.0	0.0	0.010777172045613662	
contributions	0.001856567152681522	0.0	0.0	0.0	
control	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
controversies	0.001856567152681522	0.0	0.0	0.0	
conversation	0.009282835763407611	0.0	0.0	0.0	
convocating	0.001856567152681522	0.0	0.0	0.0	
convocation	0.009282835763407611	0.0	0.0	0.0	
cookies	0.001856567152681522	0.0	0.0	0.0	
cool	0.011139402916089133	0.0	0.0	0.0	
cooley	0.001856567152681522	0.0	0.0	0.0	
coolgiveaways	0.001856567152681522	0.0	0.0	0.0	
cooling	0.0055697014580445665	0.0	0.0	0.0	
cooperative	0.0	0.0	0.0	0.010777172045613662	
cooperativebased	0.0	0.0	0.0	0.010777172045613662	
coordinator	0.001856567152681522	0.0	0.0	0.0	
cope	0.003713134305363044	0.0	0.0	0.0	
cops	0.0	0.0	0.0	0.06466303227368198	
copublished	0.001856567152681522	0.0	0.0	0.0	
copyright	0.003713134305363044	0.0	0.0	0.0	
corneil	0.0	0.0	0.0	0.010777172045613662	
cornell	0.001856567152681522	0.0	0.0	0.0	
corner	0.0167091043741337	0.0	0.0	0.0	
corporate	0.0055697014580445665	0.0	0.0	0.0	
corporation	0.001856567152681522	0.0	0.0	0.0	
correspondent	0.001856567152681522	0.0	0.0	0.0	
corrupt	0.001856567152681522	0.0	0.0	0.0	
corruption	0.003713134305363044	0.0	0.0	0.0	
cost	0.0027848507290222833	0.0	0.0	0.005388586022806831	
costeffective	0.001856567152681522	0.0	0.0	0.0	
costs	0.0055697014580445665	0.0	0.0	0.0	
cotton	0.001856567152681522	0.0	0.0	0.0	
cottonelle	0.001856567152681522	0.0	0.0	0.0	
counsellor	0.001856567152681522	0.0	0.0	0.0	
countable	0.0	0.0	0.0	0.010777172045613662	
country	0.003713134305363044	0.0	0.0	0.0	
coupon	0.001856567152681522	0.0	0.0	0.0	
courage	0.001856567152681522	0.0	0.0	0.0	
courant	0.0	0.0	0.0	0.010777172045613662	
course	0.027848507290222833	0.0	0.0	0.0	
courses	0.01578082079779294	0.0	0.0	0.005388586022806831	
court	0.0055697014580445665	0.0	0.0	0.0	
coutanche	0.001856567152681522	0.0	0.0	0.0	
coverage	0.02599194013754131	0.0	0.0	0.0	
covering	0.0027848507290222833	0.0	0.0	0.010777172045613662	
covers	0.003713134305363044	0.0	0.0	0.0	
cow	0.001856567152681522	0.0	0.0	0.0	
cpo	0.001856567152681522	0.0	0.0	0.0	
crane	0.001856567152681522	0.0	0.0	0.0	
crash	0.003713134305363044	0.0	0.0	0.0	
craving	0.003713134305363044	0.0	0.0	0.0	
crawley	0.001856567152681522	0.0	0.0	0.0	
cream	0.001856567152681522	0.0	0.0	0.0	
create	0.04270104451167501	0.0	0.0	0.0	
created	0.0055697014580445665	0.0	0.0	0.0	
creates	0.009282835763407611	0.0	0.0	0.0	
creating	0.007426268610726088	0.0	0.0	0.0	
creative	0.001856567152681522	0.0	0.0	0.010777172045613662	
credit	0.05755358173312719	0.0	0.0	0.0	
credits	0.014852537221452177	0.0	0.0	0.0	
crew	0.001856567152681522	0.0	0.0	0.0	
crews	0.001856567152681522	0.0	0.0	0.0	
cricket	0.001856567152681522	0.0	0.0	0.0	
cricketryerson	0.001856567152681522	0.0	0.0	0.0	
crimepreventionweek	0.001856567152681522	0.0	0.0	0.0	
criminology	0.001856567152681522	0.0	0.0	0.0	
cross	0.0	0.0	0.0	0.010777172045613662	
crossfaculty	0.001856567152681522	0.0	0.0	0.0	
crossover	0.0055697014580445665	0.0	0.0	0.0	
crowe	0.001856567152681522	0.0	0.0	0.0	
crucial	0.003713134305363044	0.0	0.0	0.0	
cruel	0.001856567152681522	0.0	0.0	0.0	
csr	0.003713134305363044	0.0	0.0	0.0	
ctinesit	0.001856567152681522	0.0	0.0	0.0	
ctvnews	0.0167091043741337	0.0	0.0	0.0	
ctvtoronto	0.001856567152681522	0.0	0.0	0.0	
cuba	0.0055697014580445665	0.0	0.0	0.0	
cubas	0.001856567152681522	0.0	0.0	0.0	
cukierwendy	0.0055697014580445665	0.0	0.0	0.0	
cultural	0.018565671526815222	0.0	0.0	0.0	
culture	0.02413537298485979	0.0	0.0	0.0	
cup	0.001856567152681522	0.0	0.0	0.0	
cur	0.009282835763407611	0.0	0.0	0.0	
curator	0.003713134305363044	0.0	0.0	0.0	
curiosity	0.001856567152681522	0.0	0.0	0.0	
curious	0.012995970068770655	0.0	0.0	0.0	
curl	0.001856567152681522	0.0	0.0	0.0	
curld	0.0055697014580445665	0.0	0.0	0.0	
curling	0.001856567152681522	0.0	0.0	0.0	
currency	0.001856567152681522	0.0	0.0	0.0	
current	0.0055697014580445665	0.0	0.0	0.0	
currently	0.0055697014580445665	0.0	0.0	0.0	
cut	0.003713134305363044	0.0	0.0	0.0	
cutieinpink	0.001856567152681522	0.0	0.0	0.0	
cutting	0.003713134305363044	0.0	0.0	0.0	
cyber	0.003713134305363044	0.0	0.0	0.0	
cybersecurity	0.001856567152681522	0.0	0.0	0.0	
cycle	0.0	0.0	0.0	0.010777172045613662	
cycles	0.0	0.0	0.0	0.021554344091227324	
dadjoke	0.001856567152681522	0.0	0.0	0.0	
dadjokes	0.001856567152681522	0.0	0.0	0.0	
daherceline	0.001856567152681522	0.0	0.0	0.0	
daily	0.001856567152681522	0.0	0.0	0.0	
dalhousie	0.0	0.0	0.0	0.05388586022806831	
dallaire	0.003713134305363044	0.0	0.0	0.0	
damedashdeez	0.001856567152681522	0.0	0.0	0.0	
dan	0.003713134305363044	0.0	0.0	0.0	
dance	0.0055697014580445665	0.0	0.0	0.0	
danceoff	0.001856567152681522	0.0	0.0	0.0	
dances	0.007426268610726088	0.0	0.0	0.0	
dangerous	0.003713134305363044	0.0	0.0	0.0	
daniel	0.007426268610726088	0.0	0.0	0.0	
danielnithi	0.001856567152681522	0.0	0.0	0.0	
danierdesignchallenge	0.001856567152681522	0.0	0.0	0.0	
danwestell	0.001856567152681522	0.0	0.0	0.0	
danziger	0.0	0.0	0.0	0.010777172045613662	
danzigerthe	0.0	0.0	0.0	0.010777172045613662	
daphne	0.003713134305363044	0.0	0.0	0.0	
dapper	0.001856567152681522	0.0	0.0	0.0	
dark	0.001856567152681522	0.0	0.0	0.0	
darkness	0.001856567152681522	0.0	0.0	0.0	
darth	0.003713134305363044	0.0	0.0	0.0	
dartmouth	0.0	0.0	0.0	0.010777172045613662	
dascollab	0.001856567152681522	0.0	0.0	0.0	
dashed	0.001856567152681522	0.0	0.0	0.0	
data	0.018565671526815222	0.0	0.0	0.0	
dataprivacyday	0.001856567152681522	0.0	0.0	0.0	
dates	0.014852537221452177	0.0	0.0	0.0	
dave	0.001856567152681522	0.0	0.0	0.0	
david	0.011139402916089133	0.0	0.0	0.0	
davidbgrossman	0.0055697014580445665	0.0	0.0	0.0	
davidcommon	0.003713134305363044	0.0	0.0	0.0	
daviddesa	0.001856567152681522	0.0	0.0	0.0	
davisonwestern	0.0	0.0	0.0	0.010777172045613662	
day	0.0501273131224011	0.0	0.0	0.021554344091227324	
dayaug	0.001856567152681522	0.0	0.0	0.0	
dayfat	0.001856567152681522	0.0	0.0	0.0	
daylight	0.003713134305363044	0.0	0.0	0.0	
dayqueens	0.0	0.0	0.0	0.010777172045613662	
days	0.0064979850343853274	0.0	0.0	0.005388586022806831	
daysdry	0.003713134305363044	0.0	0.0	0.0	
dd	0.001856567152681522	0.0	0.0	0.0	
de	9.28283576340761E-4	0.0	0.0	0.016165758068420494	
deadline	0.010211119339748373	0.0	0.0	0.021554344091227324	
deadlinefeb	0.0	0.0	0.0	0.010777172045613662	
deadlinemarch	0.0	0.0	0.0	0.010777172045613662	
deadlines	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
deals	0.003713134305363044	0.0	0.0	0.0	
dealt	0.001856567152681522	0.0	0.0	0.0	
dean	0.012067686492429895	0.0	0.0	0.016165758068420494	
deans	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
deantrsm	0.007426268610726088	0.0	0.0	0.0	
debate	0.0055697014580445665	0.0	0.0	0.0	
debates	0.003713134305363044	0.0	0.0	0.0	
deborah	0.001856567152681522	0.0	0.0	0.0	
debut	0.014852537221452177	0.0	0.0	0.0	
debuted	0.001856567152681522	0.0	0.0	0.0	
dec	0.0334182087482674	0.0	0.0	0.005388586022806831	
december	0.013924253645111417	0.0	0.0	0.016165758068420494	
decision	0.007426268610726088	0.0	0.0	0.0	
decomposition	0.0	0.0	0.0	0.010777172045613662	
decompositions	0.0	0.0	0.0	0.021554344091227324	
dedicated	0.0167091043741337	0.0	0.0	0.0	
dedication	0.0055697014580445665	0.0	0.0	0.0	
deepak	0.0	0.0	0.0	0.010777172045613662	
defeats	0.001856567152681522	0.0	0.0	0.0	
defence	0.009282835763407611	0.0	0.0	0.0	
defenses	0.0	0.0	0.0	0.010777172045613662	
definitely	0.003713134305363044	0.0	0.0	0.0	
definition	0.001856567152681522	0.0	0.0	0.0	
degenerate	0.0	0.0	0.0	0.010777172045613662	
degree	9.28283576340761E-4	0.0	0.0	0.010777172045613662	
degrees	0.001856567152681522	0.0	0.0	0.0	
