	CatsRuleNews	TheCatTweeting	sweetiepiecat	ElDiabloZoe	
find	0.0	0.02347544108956655	0.027221634347347198	0.0	
findphoebe	0.0	0.0	0.0045369390578912	0.0	
finds	0.0	0.0	0.0045369390578912	0.0	
fine	0.0	0.014672150680979093	0.0045369390578912	0.0	
finger	0.0	0.0	0.0181477562315648	0.0	
fingers	0.0	0.0	0.0045369390578912	0.0	
fingersstones	0.0	0.0	0.0045369390578912	0.0	
fire	0.0	0.0	0.0317585734052384	0.0	
firefly	0.0	0.0	0.0045369390578912	0.0	
fireside	0.0	0.0	0.0045369390578912	0.0	
fireworks	0.0	0.0	0.0045369390578912	0.0	
fish	0.0	0.0	0.0317585734052384	0.0	
fishamaru	0.0	0.0	0.0045369390578912	0.0	
fisher	0.0	0.0	0.0045369390578912	0.0	
fishy	0.0	0.0	0.0045369390578912	0.0	
fit	0.0	0.0	0.0090738781157824	0.0	
fits	0.0	0.005868860272391637	0.0	0.0	
fittest	0.0	0.0	0.0045369390578912	0.0	
fixfollow	0.0	0.0	0.0045369390578912	0.0	
fixing	0.0	0.0	0.0045369390578912	0.0	
fk	0.0	0.0	0.0045369390578912	0.0	
fking	0.0	0.0	0.0045369390578912	0.0	
flailing	0.0	0.005868860272391637	0.0	0.0	
flakes	0.0	0.0	0.0090738781157824	0.0	
flash	0.0	0.0	0.0090738781157824	0.0	
flask	0.0	0.0	0.0045369390578912	0.0	
flaw	0.0	0.0	0.0045369390578912	0.0	
flies	0.0	0.0	0.0045369390578912	0.0	
flip	0.019908467541978087	0.0	0.0022684695289456	0.0	
floating	0.0	0.0	0.0045369390578912	0.0	
flock	0.0	0.0029344301361958185	0.0022684695289456	0.0	
floor	0.0	0.026409871225762365	0.0045369390578912	0.0	
flops	0.03981693508395617	0.0	0.0	0.0	
florida	0.0	0.0	0.0090738781157824	0.0	
flotilla	0.0	0.0	0.0045369390578912	0.0	
flower	0.0	0.0	0.0090738781157824	0.0	
flowers	0.0	0.0	0.0090738781157824	0.0	
flowin	0.0	0.005868860272391637	0.0	0.0	
flowing	0.0	0.0	0.0045369390578912	0.0	
fluff	0.0	0.01760658081717491	0.0	0.0	
fluffed	0.0	0.005868860272391637	0.0	0.0	
fluffy	0.0	0.05575417258772055	0.0022684695289456	0.0	
fly	0.0	0.0029344301361958185	0.022684695289456	0.0	
flying	0.0	0.0	0.054443268694694395	0.0	
flys	0.0	0.0	0.0045369390578912	0.0	
focus	0.0	0.0	0.0045369390578912	0.0	
folk	0.0	0.005868860272391637	0.0	0.0	
follow	0.016525521166193227	0.007307391273211136	0.006590499443386868	0.0	
follower	0.0	0.0	0.0090738781157824	0.0	
followers	0.0	0.014672150680979093	0.0045369390578912	0.0	
followtwo	0.0	0.0	0.0045369390578912	0.0	
food	0.008262760583096614	0.023140072365168594	0.019771498330160602	0.0	
fooding	0.0	0.005868860272391637	0.0	0.0	
foods	0.0	0.0	0.0090738781157824	0.0	
fool	0.0	0.0	0.022684695289456	0.0	
fooledin	0.0	0.0	0.0	0.13184726046740974	
foot	0.0	0.0029344301361958185	0.006805408586836799	0.0	
football	0.0	0.0	0.022684695289456	0.0	
foralso	0.0	0.0	0.0045369390578912	0.0	
force	0.03981693508395617	0.0	0.0	0.0	
forced	0.0	0.0	0.013610817173673599	0.0	
forces	0.0	0.0	0.0045369390578912	0.0	
ford	0.0	0.0	0.0045369390578912	0.0	
forecast	0.0	0.0	0.0090738781157824	0.0	
forest	0.0	0.0	0.0045369390578912	0.0	
forever	0.0	0.0	0.013610817173673599	0.0	
forgers	0.0	0.0	0.0045369390578912	0.0	
forget	0.0	0.011737720544783274	0.022684695289456	0.0	
forgetaboutit	0.0	0.0	0.0045369390578912	0.0	
forgetshouldnt	0.0	0.0	0.0045369390578912	0.0	
forgive	0.0	0.0029344301361958185	0.0022684695289456	0.0	
forgot	0.0	0.0029344301361958185	0.011342347644728	0.0	
forgotten	0.0	0.0	0.0045369390578912	0.0	
forklift	0.0	0.0	0.0045369390578912	0.0	
form	0.03981693508395617	0.0	0.0022684695289456	0.0	
formula	0.0	0.0	0.0045369390578912	0.0	
formy	0.0	0.0	0.0045369390578912	0.0	
fortunate	0.0	0.0	0.0045369390578912	0.0	
fortunately	0.0	0.0	0.0045369390578912	0.0	
forty	0.0	0.0	0.0045369390578912	0.0	
forward	0.0	0.0	0.027221634347347198	0.0	
foster	0.0	0.0	0.0045369390578912	0.0	
fotr	0.0	0.0	0.0045369390578912	0.0	
foul	0.03981693508395617	0.0	0.0	0.0	
fountain	0.1592677403358247	0.0	0.0	0.0	
fountains	0.03981693508395617	0.0	0.0	0.0	
fourlegged	0.0	0.0	0.0045369390578912	0.0	
foursquare	0.0	0.005868860272391637	0.0	0.0	
fourth	0.0	0.0	0.0045369390578912	0.0	
fowl	0.0	0.0	0.0045369390578912	0.0	
fox	0.0	0.0	0.040832451521020795	0.0	
foxes	0.0	0.0	0.0045369390578912	0.0	
foxy	0.0	0.0	0.013610817173673599	0.0	
fraankieemaayy	0.0	0.005868860272391637	0.0	0.0	
frank	0.0	0.0	0.0045369390578912	0.0	
frankenstein	0.0	0.0	0.0045369390578912	0.0	
frankie	0.0	0.0	0.0045369390578912	0.0	
fray	0.0	0.0	0.0045369390578912	0.0	
frazier	0.0	0.0	0.0045369390578912	0.0	
freak	0.0	0.0	0.0045369390578912	0.0	
freakin	0.0	0.005868860272391637	0.0	0.0	
freakout	0.0	0.0	0.0045369390578912	0.0	
freaks	0.0	0.0	0.0045369390578912	0.0	
free	0.02478828174928984	0.010961086909816705	0.015063998727741413	0.0	
freedom	0.0	0.0	0.0045369390578912	0.0	
freeshipping	0.03981693508395617	0.0	0.0	0.0	
french	0.0	0.0	0.013610817173673599	0.0	
fresh	0.0	0.0029344301361958185	0.006805408586836799	0.0	
freskasmith	0.0	0.0	0.0045369390578912	0.0	
freudian	0.0	0.0	0.013610817173673599	0.0	
friday	0.0	0.0029344301361958185	0.0158792867026192	0.0	
fridaybut	0.0	0.0	0.0045369390578912	0.0	
fridaykatasvc	0.0	0.0	0.0045369390578912	0.0	
friend	0.0	0.014672150680979093	0.05898020775258559	0.0	
frienddancing	0.0	0.0	0.0045369390578912	0.0	
friendhes	0.0	0.0	0.0045369390578912	0.0	
friendly	0.0	0.0029344301361958185	0.006805408586836799	0.0	
friendokay	0.0	0.0	0.0045369390578912	0.0	
friends	0.008262760583096614	0.0012178985455351893	0.06590499443386869	0.0	
friendsdontletfriends	0.0	0.0	0.0045369390578912	0.0	
friendsn	0.0	0.0	0.0045369390578912	0.0	
friendsour	0.0	0.0	0.0045369390578912	0.0	
friendsyours	0.0	0.0	0.0045369390578912	0.0	
frigging	0.0	0.0	0.022684695289456	0.0	
fritz	0.0	0.0	0.0045369390578912	0.0	
frog	0.03981693508395617	0.0	0.0022684695289456	0.0	
frolicking	0.0	0.0	0.0045369390578912	0.0	
fromhis	0.0	0.005868860272391637	0.0	0.0	
front	0.0	0.0	0.013610817173673599	0.0	
frontal	0.0	0.0	0.0045369390578912	0.0	
frustrating	0.0	0.0	0.0045369390578912	0.0	
ft	0.0	0.0	0.0045369390578912	0.0	
fuckingadorable	0.0	0.0	0.0045369390578912	0.0	
fud	0.0	0.01760658081717491	0.0	0.0	
fudd	0.0	0.0	0.0045369390578912	0.0	
fuel	0.0	0.0	0.0045369390578912	0.0	
fueled	0.0	0.0	0.0045369390578912	0.0	
full	0.0	0.01760658081717491	0.011342347644728	0.0	
fultonbeer	0.0	0.005868860272391637	0.0	0.0	
fun	0.02478828174928984	0.003653695636605568	0.01129799904580606	0.0	
fund	0.0	0.0	0.0090738781157824	0.0	
funky	0.0	0.0	0.0045369390578912	0.0	
funny	0.0	0.0	0.0181477562315648	0.0	
funshare	0.03981693508395617	0.0	0.0	0.0	
funtortie	0.0	0.0	0.0045369390578912	0.0	
fur	0.019908467541978087	0.0	0.05898020775258559	0.0	
furball	0.0	0.0	0.0181477562315648	0.0	
furballs	0.0	0.0	0.0045369390578912	0.0	
furever	0.0	0.0	0.0045369390578912	0.0	
furminatorinc	0.0	0.005868860272391637	0.0	0.0	
furry	0.0	0.0029344301361958185	0.1315712326788448	0.0	
furryfriends	0.0	0.0	0.0045369390578912	0.0	
furryim	0.0	0.0	0.0045369390578912	0.0	
futile	0.0	0.0	0.0045369390578912	0.0	
future	0.0	0.0	0.013610817173673599	0.0	
fuzzball	0.0	0.0	0.0045369390578912	0.0	
fuzzy	0.0	0.05868860272391637	0.0	0.0	
fxxxxx	0.0	0.0	0.0045369390578912	0.0	
gaga	0.0	0.0	0.0045369390578912	0.0	
gained	0.0	0.0	0.0045369390578912	0.0	
gains	0.0	0.0	0.0045369390578912	0.0	
gal	0.0	0.0	0.0045369390578912	0.0	
galore	0.0	0.0	0.0045369390578912	0.0	
gambling	0.0	0.0	0.0045369390578912	0.0	
game	0.0	0.005868860272391637	0.0181477562315648	0.0	
gang	0.0	0.0	0.0181477562315648	0.0	
garbage	0.0	0.0	0.013610817173673599	0.0	
gardner	0.0	0.0	0.0045369390578912	0.0	
gas	0.0	0.0	0.0045369390578912	0.0	
gata	0.0	0.0	0.0045369390578912	0.0	
gato	0.0	0.0	0.0045369390578912	0.0	
gatos	0.0	0.0	0.0045369390578912	0.0	
gawgeous	0.0	0.0	0.0045369390578912	0.0	
gb	0.0	0.0	0.0181477562315648	0.0	
gcyndiandlatte	0.0	0.0	0.0045369390578912	0.0	
gedeldrake	0.0	0.0	0.013610817173673599	0.0	
gee	0.0	0.005868860272391637	0.0	0.0	
geeky	0.0	0.0	0.0045369390578912	0.0	
geenamidtown	0.0	0.0	0.0045369390578912	0.0	
geez	0.0	0.005868860272391637	0.0	0.0	
gene	0.0	0.0	0.0045369390578912	0.0	
generally	0.0	0.029344301361958185	0.0	0.0	
generation	0.0	0.0	0.0090738781157824	0.0	
generationget	0.0	0.0	0.0045369390578912	0.0	
generous	0.0	0.0	0.0045369390578912	0.0	
genesimmons	0.0	0.0	0.0045369390578912	0.0	
genius	0.0	0.0	0.0045369390578912	0.0	
gentle	0.0	0.0	0.0090738781157824	0.0	
gentleman	0.019908467541978087	0.0	0.0045369390578912	0.0	
gentlemen	0.0	0.0	0.0045369390578912	0.0	
georgecat	0.0	0.0	0.0	0.527389041869639	
georgiasuperstar	0.0	0.0	0.0045369390578912	0.0	
georgie	0.0	0.0	0.0	0.13184726046740974	
getseenbelovedinne	0.0	0.005868860272391637	0.0	0.0	
gettin	0.0	0.005868860272391637	0.0	0.0	
giant	0.0	0.0	0.013610817173673599	0.0	
giantguycat	0.0	0.0	0.0045369390578912	0.0	
giants	0.0	0.0	0.0045369390578912	0.0	
gideon	0.03981693508395617	0.0	0.0	0.0	
gift	0.0	0.011737720544783274	0.0045369390578912	0.0	
giftcatgifts	0.0	0.0	0.0045369390578912	0.0	
gifts	0.03981693508395617	0.0	0.0022684695289456	0.0	
gig	0.0	0.0	0.0045369390578912	0.0	
gimme	0.0	0.0	0.0045369390578912	0.0	
ginachron	0.0	0.0	0.0045369390578912	0.0	
ginger	0.0	0.0	0.0090738781157824	0.0	
gingers	0.0	0.0	0.0045369390578912	0.0	
girl	0.0	0.0	0.04990632963680319	0.0	
girlfriend	0.0	0.0	0.013610817173673599	0.0	
girlfriends	0.0	0.0	0.0045369390578912	0.0	
girls	0.019908467541978087	0.0	0.0090738781157824	0.0	
glad	0.0	0.0029344301361958185	0.013610817173673599	0.0	
glass	0.0	0.0	0.013610817173673599	0.0	
glasses	0.0	0.0	0.0045369390578912	0.0	
global	0.0	0.0	0.0090738781157824	0.0	
globalpetexpo	0.03981693508395617	0.0	0.0	0.0	
glorious	0.0	0.0	0.0045369390578912	0.0	
goal	0.03981693508395617	0.0	0.0	0.0	
goats	0.0	0.0	0.0045369390578912	0.0	
god	0.0	0.0029344301361958185	0.013610817173673599	0.0	
godfather	0.0	0.0	0.0090738781157824	0.0	
gohsherlyn	0.0	0.0	0.0045369390578912	0.0	
going	0.0	0.004871594182140757	0.023537498012095957	0.027360778635580042	
gold	0.0	0.0	0.0090738781157824	0.0	
goldand	0.0	0.0	0.0045369390578912	0.0	
golf	0.0	0.0	0.0045369390578912	0.0	
gonegonna	0.0	0.0	0.0045369390578912	0.0	
gonna	0.0	0.020541010953370728	0.011342347644728	0.0	
good	0.016525521166193227	0.06576652145890022	0.064021994592901	0.0	
goodbook	0.0	0.0	0.0045369390578912	0.0	
goodbye	0.0	0.0	0.0045369390578912	0.0	
goodness	0.0	0.0	0.027221634347347198	0.0	
goods	0.03981693508395617	0.0	0.0	0.0	
google	0.0	0.0	0.0045369390578912	0.0	
gore	0.0	0.0	0.0045369390578912	0.0	
gorilla	0.0	0.0	0.0045369390578912	0.0	
gorillas	0.0	0.0	0.0045369390578912	0.0	
goround	0.03981693508395617	0.0	0.0	0.0	
gosling	0.0	0.0	0.0045369390578912	0.0	
goto	0.0	0.041082021906741456	0.0	0.0	
gotta	0.0	0.03521316163434982	0.006805408586836799	0.0	
gov	0.0	0.0	0.0181477562315648	0.0	
governor	0.0	0.0	0.0045369390578912	0.0	
govner	0.0	0.0	0.0045369390578912	0.0	
gown	0.0	0.0	0.0045369390578912	0.0	
gr	0.03981693508395617	0.0	0.0	0.0	
grab	0.0	0.005868860272391637	0.0022684695289456	0.0	
graceful	0.0	0.0	0.0090738781157824	0.0	
gracefully	0.03981693508395617	0.0	0.0	0.0	
gracias	0.0	0.0	0.0090738781157824	0.0	
graduated	0.0	0.0	0.0045369390578912	0.0	
graduating	0.0	0.0	0.0045369390578912	0.0	
graduation	0.0	0.0	0.0045369390578912	0.0	
grainbeltbeer	0.0	0.005868860272391637	0.0	0.0	
grandmothers	0.0	0.0	0.0045369390578912	0.0	
grandpappy	0.0	0.0	0.0045369390578912	0.0	
grapevine	0.0	0.0	0.0045369390578912	0.0	
grass	0.0	0.0	0.0090738781157824	0.0	
grazie	0.0	0.0	0.0045369390578912	0.0	
great	0.06610208466477291	0.03897275345712606	0.024478997932579797	0.0	
greatgrand	0.0	0.0	0.0045369390578912	0.0	
greatgrandfather	0.0	0.0	0.0045369390578912	0.0	
greatly	0.0	0.005868860272391637	0.0	0.0	
greatthanksgiving	0.0	0.0	0.0045369390578912	0.0	
grecio	0.0	0.0	0.0045369390578912	0.0	
greedy	0.0	0.0	0.0090738781157824	0.0	
green	0.019908467541978087	0.0	0.0090738781157824	0.0	
gremlin	0.0	0.0	0.0045369390578912	0.0	
grew	0.0	0.01760658081717491	0.0045369390578912	0.0	
grin	0.0	0.0	0.0045369390578912	0.0	
grind	0.0	0.0	0.0045369390578912	0.0	
groceries	0.0	0.0	0.0045369390578912	0.0	
grotesque	0.0	0.0	0.0045369390578912	0.0	
ground	0.0	0.0	0.0045369390578912	0.0	
groupie	0.0	0.0	0.0045369390578912	0.0	
groupies	0.0	0.0	0.0045369390578912	0.0	
groupon	0.0	0.005868860272391637	0.0	0.0	
grow	0.0	0.0	0.027221634347347198	0.0	
growing	0.0	0.0	0.0045369390578912	0.0	
growl	0.0	0.0	0.0045369390578912	0.0	
growling	0.0	0.0	0.0045369390578912	0.0	
grown	0.0	0.0	0.013610817173673599	0.0	
grows	0.0	0.0	0.0045369390578912	0.0	
grumpy	0.0	0.0029344301361958185	0.0022684695289456	0.0	
grumpysne	0.0	0.02347544108956655	0.0	0.0	
guarding	0.0	0.0	0.0045369390578912	0.0	
gucci	0.0	0.0	0.013610817173673599	0.0	
guess	0.0	0.008803290408587456	0.0362955124631296	0.0	
guesswhat	0.03981693508395617	0.0	0.0	0.0	
guest	0.0	0.0	0.0045369390578912	0.0	
guests	0.0	0.0	0.013610817173673599	0.0	
guide	0.0	0.01760658081717491	0.0	0.0	
guilty	0.0	0.005868860272391637	0.0	0.0	
guitars	0.0	0.0	0.0045369390578912	0.0	
gulcanyldrmclrs	0.0	0.0	0.0045369390578912	0.0	
gulserenonder	0.0	0.0	0.0045369390578912	0.0	
gun	0.0	0.0	0.0090738781157824	0.0	
guns	0.0	0.005868860272391637	0.0	0.0	
gunwell	0.0	0.0	0.0045369390578912	0.0	
gut	0.0	0.0	0.0045369390578912	0.0	
guy	0.0	0.020541010953370728	0.045369390578912	0.0	
guyhey	0.0	0.0	0.0045369390578912	0.0	
guys	0.0	0.0029344301361958185	0.013610817173673599	0.0	
gw	0.0	0.0	0.0090738781157824	0.0	
gyahnwmbisoyp	0.0	0.0	0.0045369390578912	0.0	
gym	0.0	0.0	0.0045369390578912	0.0	
ha	0.0	0.0	0.0045369390578912	0.0	
habit	0.0	0.0	0.0090738781157824	0.0	
habla	0.0	0.0	0.0045369390578912	0.0	
hadnt	0.0	0.0	0.0045369390578912	0.0	
hagsoverthehill	0.0	0.0	0.0045369390578912	0.0	
haha	0.0	0.0	0.0090738781157824	0.0	
hahaha	0.03981693508395617	0.0	0.0	0.0	
hail	0.0	0.0	0.0045369390578912	0.0	
hair	0.0	0.005868860272391637	0.022684695289456	0.0	
hairball	0.0	0.0	0.0090738781157824	0.0	
hairballsits	0.0	0.0	0.0045369390578912	0.0	
hairdresser	0.0	0.0	0.0045369390578912	0.0	
haired	0.0	0.0	0.0045369390578912	0.0	
hairline	0.0	0.0	0.0045369390578912	0.0	
hairy	0.0	0.0	0.013610817173673599	0.0	
halen	0.0	0.0	0.0045369390578912	0.0	
half	0.0	0.0	0.0181477562315648	0.0	
halfordu	0.0	0.0	0.0045369390578912	0.0	
halfway	0.0	0.0	0.0045369390578912	0.0	
hallmark	0.0	0.0	0.0045369390578912	0.0	
halloween	0.0	0.0	0.0362955124631296	0.0	
hallway	0.0	0.0	0.0045369390578912	0.0	
hamburger	0.0	0.0	0.0045369390578912	0.0	
hamburgers	0.0	0.0	0.0045369390578912	0.0	
hand	0.0	0.0029344301361958185	0.011342347644728	0.0	
handed	0.0	0.0	0.0045369390578912	0.0	
handle	0.0	0.0029344301361958185	0.0045369390578912	0.0	
handlebar	0.0	0.0	0.0045369390578912	0.0	
hands	0.0	0.0	0.022684695289456	0.0	
handsand	0.0	0.0	0.0045369390578912	0.0	
handsome	0.0	0.0029344301361958185	0.0022684695289456	0.0	
hang	0.0	0.0024357970910703786	0.006590499443386868	0.027360778635580042	
hangaround	0.0	0.0	0.0045369390578912	0.0	
hanging	0.0	0.014672150680979093	0.0090738781157824	0.0	
hangover	0.0	0.0	0.0045369390578912	0.0	
hangs	0.0	0.0	0.0090738781157824	0.0	
hannibal	0.0	0.0	0.0045369390578912	0.0	
hanukkah	0.0	0.0	0.0045369390578912	0.0	
happen	0.0	0.0	0.0045369390578912	0.0	
happened	0.0	0.0	0.022684695289456	0.0	
happier	0.0	0.0	0.0090738781157824	0.0	
happily	0.0	0.0	0.0090738781157824	0.0	
happiness	0.0	0.0	0.0090738781157824	0.0	
happy	0.033051042332386454	0.0024357970910703786	0.05084099570612727	0.0	
happya	0.0	0.0	0.0045369390578912	0.0	
happydarn	0.0	0.0	0.0045369390578912	0.0	
happynewyear	0.03981693508395617	0.0	0.0	0.0	
happypawstories	0.0	0.0	0.0045369390578912	0.0	
hapystpatricksday	0.03981693508395617	0.0	0.0	0.0	
harass	0.0	0.005868860272391637	0.0	0.0	
hard	0.0	0.06749189313250382	0.011342347644728	0.0	
harder	0.0	0.0	0.0045369390578912	0.0	
hardknock	0.0	0.011737720544783274	0.0	0.0	
hare	0.0	0.0	0.0045369390578912	0.0	
harmarsuperstar	0.0	0.011737720544783274	0.0	0.0	
harmlesshumor	0.03981693508395617	0.0	0.0	0.0	
harmonjs	0.0	0.005868860272391637	0.0	0.0	
harmonyside	0.0	0.0	0.0090738781157824	0.0	
harsh	0.0	0.0	0.0090738781157824	0.0	
hashtag	0.0	0.0	0.0090738781157824	0.0	
hashtaghash	0.0	0.0	0.0045369390578912	0.0	
hat	0.0	0.0029344301361958185	0.0022684695289456	0.0	
hatched	0.0	0.0	0.0045369390578912	0.0	
hate	0.0	0.02347544108956655	0.0317585734052384	0.0	
hated	0.0	0.0	0.0045369390578912	0.0	
hater	0.0	0.0	0.0045369390578912	0.0	
hats	0.0	0.011737720544783274	0.0	0.0	
haven	0.0	0.0	0.0045369390578912	0.0	
haves	0.0	0.0	0.0045369390578912	0.0	
havoc	0.0	0.0	0.0045369390578912	0.0	
hawaiimisty	0.0	0.0	0.0045369390578912	0.0	
hawks	0.0	0.0	0.0045369390578912	0.0	
hazel	0.0	0.0	0.0045369390578912	0.0	
hazelcane	0.0	0.0	0.0090738781157824	0.0	
hd	0.0	0.0	0.0045369390578912	0.0	
head	0.0	0.005868860272391637	0.0385639819920752	0.0	
headbonk	0.0	0.0	0.0090738781157824	0.0	
headbutted	0.0	0.0	0.0045369390578912	0.0	
headcold	0.0	0.0	0.0045369390578912	0.0	
header	0.03981693508395617	0.0	0.0	0.0	
headhunters	0.0	0.0	0.0045369390578912	0.0	
heading	0.0	0.0	0.0045369390578912	0.0	
headlines	0.0	0.0	0.0045369390578912	0.0	
headrush	0.0	0.011737720544783274	0.0	0.0	
heads	0.0	0.0	0.0045369390578912	0.0	
headshot	0.0	0.0	0.0045369390578912	0.0	
health	0.0	0.0	0.0090738781157824	0.0	
healthy	0.0	0.0	0.022684695289456	0.0	
hear	0.019908467541978087	0.0	0.024953164818401596	0.0	
heard	0.016525521166193227	0.0012178985455351893	0.013180998886773735	0.0	
heart	0.019908467541978087	0.0	0.024953164818401596	0.0	
heartbut	0.0	0.0	0.0045369390578912	0.0	
hearts	0.0	0.0	0.0090738781157824	0.0	
heartthis	0.0	0.0	0.0045369390578912	0.0	
heartyou	0.0	0.0	0.0045369390578912	0.0	
heat	0.0	0.0	0.013610817173673599	0.0	
heatcod	0.0	0.0	0.0045369390578912	0.0	
heating	0.0	0.011737720544783274	0.0	0.0	
heaven	0.0	0.0	0.0090738781157824	0.0	
heavenbut	0.0	0.0	0.0045369390578912	0.0	
heavens	0.0	0.0	0.0045369390578912	0.0	
heavy	0.0	0.0	0.0045369390578912	0.0	
heck	0.0	0.0029344301361958185	0.0045369390578912	0.0	
heels	0.0	0.0	0.0090738781157824	0.0	
heff	0.0	0.0	0.0045369390578912	0.0	
hefner	0.0	0.0	0.0090738781157824	0.0	
held	0.0	0.0	0.0045369390578912	0.0	
helicopters	0.0	0.0	0.0045369390578912	0.0	
hell	0.0	0.0029344301361958185	0.020416225760510397	0.0	
hello	0.0	0.0029344301361958185	0.040832451521020795	0.0	
hellonarcissus	0.0	0.0	0.0045369390578912	0.0	
helluva	0.0	0.0	0.0045369390578912	0.0	
help	0.016525521166193227	0.05967702873122427	0.02259599809161212	0.0	
helped	0.019908467541978087	0.0	0.0022684695289456	0.0	
helpful	0.0	0.19367238898892403	0.0	0.0	
helping	0.0	0.029344301361958185	0.006805408586836799	0.0	
helps	0.0	0.0029344301361958185	0.0090738781157824	0.0	
hendrix	0.0	0.0	0.0090738781157824	0.0	
hep	0.0	0.0	0.0181477562315648	0.0	
hepcats	0.0	0.0	0.0045369390578912	0.0	
herbs	0.0	0.0	0.0045369390578912	0.0	
heredity	0.0	0.0	0.0045369390578912	0.0	
herewecome	0.03981693508395617	0.0	0.0	0.0	
herewildturkey	0.0	0.0	0.0045369390578912	0.0	
hero	0.0	0.0	0.0090738781157824	0.0	
heroes	0.0	0.0	0.0045369390578912	0.0	
hetero	0.0	0.0	0.0045369390578912	0.0	
hey	0.0	0.0	0.054443268694694395	0.0	
hhappy	0.0	0.0	0.0045369390578912	0.0	
hhmmmph	0.0	0.0	0.0045369390578912	0.0	
hibernation	0.0	0.0	0.0045369390578912	0.0	
hidden	0.03981693508395617	0.0	0.0	0.0	
hide	0.0	0.005868860272391637	0.011342347644728	0.0	
hides	0.0	0.0	0.0045369390578912	0.0	
hiding	0.0	0.008803290408587456	0.006805408586836799	0.0	
high	0.0	0.0	0.022684695289456	0.0	
higher	0.0	0.0	0.0045369390578912	0.0	
highfive	0.03981693508395617	0.0	0.0	0.0	
highs	0.0	0.0	0.0045369390578912	0.0	
hildaemma	0.0	0.0	0.0045369390578912	0.0	
hills	0.0	0.0	0.013610817173673599	0.0	
himand	0.0	0.0	0.0045369390578912	0.0	
himtigers	0.0	0.0	0.0045369390578912	0.0	
hindsight	0.0	0.0	0.0045369390578912	0.0	
hintmicrofiber	0.03981693508395617	0.0	0.0	0.0	
hip	0.0	0.0	0.0045369390578912	0.0	
hippie	0.0	0.0	0.0045369390578912	0.0	
hippo	0.0	0.0	0.0181477562315648	0.0	
hippos	0.0	0.0	0.0045369390578912	0.0	
hippythats	0.0	0.0	0.0045369390578912	0.0	
hips	0.0	0.0	0.0045369390578912	0.0	
hipster	0.0	0.005868860272391637	0.0	0.0	
historical	0.0	0.0	0.0045369390578912	0.0	
history	0.0	0.0029344301361958185	0.0022684695289456	0.0	
historypics	0.0	0.0	0.0090738781157824	0.0	
hit	0.019908467541978087	0.0	0.006805408586836799	0.0	
hits	0.0	0.0	0.0045369390578912	0.0	
hitting	0.0	0.0029344301361958185	0.0045369390578912	0.0	
hive	0.0	0.0	0.0045369390578912	0.0	
hmmm	0.0	0.0	0.0045369390578912	0.0	
hoarder	0.0	0.0	0.0045369390578912	0.0	
hobbit	0.0	0.0	0.0090738781157824	0.0	
hockey	0.0	0.0	0.0045369390578912	0.0	
hogging	0.0	0.0	0.0045369390578912	0.0	
hokiepokie	0.0	0.0	0.0045369390578912	0.0	
hola	0.0	0.0	0.013610817173673599	0.0	
hold	0.0	0.0029344301361958185	0.0090738781157824	0.0	
holding	0.0	0.0	0.013610817173673599	0.0	
hole	0.0	0.0	0.0045369390578912	0.0	
holiday	0.0	0.0	0.022684695289456	0.0	
holidays	0.05972540262593427	0.0	0.029490103876292795	0.0	
holidayseasonal	0.03981693508395617	0.0	0.0	0.0	
holidayshappychanukah	0.0	0.0	0.0045369390578912	0.0	
holly	0.0	0.0	0.0090738781157824	0.0	
hollygpr	0.0	0.0	0.013610817173673599	0.0	
hollywood	0.0	0.0	0.0317585734052384	0.0	
holy	0.019908467541978087	0.005868860272391637	0.0	0.0	
homage	0.0	0.0	0.0045369390578912	0.0	
homepage	0.0	0.005868860272391637	0.0	0.0	
homer	0.0	0.0	0.0045369390578912	0.0	
homerblindcat	0.0	0.0	0.0045369390578912	0.0	
honest	0.0	0.0029344301361958185	0.0045369390578912	0.0	
honestly	0.0	0.0	0.013610817173673599	0.0	
honeymoon	0.0	0.0	0.0045369390578912	0.0	
hong	0.0	0.0	0.0045369390578912	0.0	
honor	0.0	0.0	0.0045369390578912	0.0	
honored	0.0	0.0	0.0045369390578912	0.0	
hood	0.0	0.0029344301361958185	0.006805408586836799	0.0	
hoodie	0.0	0.011737720544783274	0.0	0.0	
hook	0.0	0.0	0.0090738781157824	0.0	
hooked	0.019908467541978087	0.0029344301361958185	0.0	0.0	
hooliganxo	0.0	0.0	0.0045369390578912	0.0	
hooray	0.0	0.0	0.0045369390578912	0.0	
hop	0.0	0.0	0.0090738781157824	0.0	
hopdragon	0.0	0.005868860272391637	0.0	0.0	
hope	0.008262760583096614	0.004871594182140757	0.013180998886773735	0.0	
hoped	0.0	0.0	0.0045369390578912	0.0	
hopeful	0.0	0.0	0.0045369390578912	0.0	
hopefully	0.0	0.0	0.013610817173673599	0.0	
horace	0.0	0.0	0.0045369390578912	0.0	
horn	0.0	0.0	0.0045369390578912	0.0	
horny	0.0	0.0	0.0045369390578912	0.0	
hornybillygoats	0.0	0.0	0.0045369390578912	0.0	
horrible	0.0	0.0	0.0045369390578912	0.0	
horribly	0.0	0.0	0.0045369390578912	0.0	
horse	0.0	0.0	0.027221634347347198	0.0	
horsefaced	0.0	0.0	0.0045369390578912	0.0	
horseor	0.0	0.0	0.0045369390578912	0.0	
horseshoes	0.0	0.0	0.0045369390578912	0.0	
horsewait	0.0	0.0	0.0045369390578912	0.0	
