	TorontoStar	only1nabil	AcadieSon	AndreasKalo	
fullscreen	0.0	0.0	0.0	0.004699599112362139	
fullstory	0.0020077140802742025	0.0	0.0	0.0	
fulltime	0.0	0.0	0.0	0.004699599112362139	
fully	0.0	0.0	0.0	0.0	
fuming	0.0020077140802742025	0.0	0.0	0.0	
fun	0.001249914946715893	0.006590266330850368	0.0	0.003901019726415712	
function	2.0831915778598217E-4	0.0010983777218083947	0.0	9.75254931603928E-4	
fund	0.0	0.0	0.0	0.0	
fundamental	5.019285200685506E-4	0.0	0.0	0.004699599112362139	
fundamentally	0.0	0.0	0.0	0.009399198224724278	
funding	0.0	0.0	0.0	0.0	
fundraiser	0.0	0.0	0.007361480551895291	0.0	
funds	0.0020077140802742025	0.0	0.0036807402759476454	0.0	
funeral	6.249574733579465E-4	0.0	0.001527645239624232	9.75254931603928E-4	
funerals	0.0010038570401371013	0.0	0.0	0.0	
funk	0.0	0.0052929083454719235	0.0	0.0	
funksoulrb	0.0	0.0052929083454719235	0.0	0.0	
funky	5.019285200685506E-4	0.0	0.0	0.0023497995561810696	
funny	0.0	0.0	0.0	0.0	
furious	0.0	0.0052929083454719235	0.0	0.0	
furiouspete	0.0	0.01587872503641577	0.0	0.0	
furniture	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	
furriest	0.0020077140802742025	0.0	0.0	0.0	
fury	0.0010038570401371013	0.0026464541727359617	0.0	0.0	
fuse	0.0	0.0	0.007361480551895291	0.0	
fuss	0.0	0.0052929083454719235	0.0	0.0	
future	0.0	0.0	0.0	0.0	
futureofmusic	0.0	0.0	0.0	0.018798396449448557	
futurist	0.0	0.0	0.0	0.009399198224724278	
fv	0.0010038570401371013	0.0	0.0	0.0	
fvslbmr	0.0010038570401371013	0.0	0.0	0.0	
fvup	0.0010038570401371013	0.0	0.0	0.0	
fwe	0.0010038570401371013	0.0	0.0	0.0	
fwmlhzrtt	0.0010038570401371013	0.0	0.0	0.0	
fwq	0.0010038570401371013	0.0	0.0	0.0	
fxa	0.0010038570401371013	0.0	0.0	0.0	
fxc	0.0010038570401371013	0.0	0.0	0.0	
fxj	0.0010038570401371013	0.0	0.0	0.0	
fyi	0.0	0.0026464541727359617	0.0	0.0023497995561810696	
fyimusicnews	0.0	0.0	0.0	0.028197594674172835	
fyl	0.0010038570401371013	0.0	0.0	0.0	
fym	0.0010038570401371013	0.0	0.0	0.0	
ga	0.0010038570401371013	0.0026464541727359617	0.0	0.0	
gabor	0.0	0.0	0.007361480551895291	0.0	
gabrielle	0.0	0.0052929083454719235	0.0	0.0	
gabrielpxulista	0.0	0.0	0.0	0.004699599112362139	
gadgetloaded	0.0010038570401371013	0.0	0.0	0.0	
gadgets	0.0	0.0052929083454719235	0.0	0.0	
gaga	0.0020077140802742025	0.0	0.0	0.0	
gain	0.0010038570401371013	0.0	0.0	0.0023497995561810696	
gained	0.0	0.0	0.0036807402759476454	0.0023497995561810696	
gains	0.0015057855602056518	0.0026464541727359617	0.0	0.0	
gala	0.0	0.0	0.0	0.009399198224724278	
galapagos	0.0	0.0052929083454719235	0.0	0.0	
galaxies	0.0	0.0	0.0	0.004699599112362139	
galaxy	0.0010038570401371013	0.0052929083454719235	0.0	0.0	
galaxygear	0.0	0.0052929083454719235	0.0	0.0	
galea	0.0010038570401371013	0.0	0.0	0.0	
gallagher	0.0	0.0	0.0	0.004699599112362139	
gallaghers	0.0	0.0	0.0	0.009399198224724278	
galley	0.0	0.0	0.007361480551895291	0.0	
galli	0.0	0.0052929083454719235	0.0	0.0	
gallows	0.0	0.0052929083454719235	0.0	0.0	
galtsgirl	0.0	0.0	0.0	0.009399198224724278	
galvanized	0.0010038570401371013	0.0	0.0	0.0	
gama	0.0010038570401371013	0.0	0.0	0.0	
gamble	0.0	0.0	0.007361480551895291	0.0	
gambled	0.0	0.0	0.0	0.004699599112362139	
gambler	0.0010038570401371013	0.0026464541727359617	0.0	0.0	
game	0.0	0.0	0.0	0.0	
gamebarkley	0.0	0.0052929083454719235	0.0	0.0	
gameofthrones	0.0	0.01587872503641577	0.0	0.0023497995561810696	
gameplan	0.0	0.0052929083454719235	0.0	0.0	
gamer	0.0	0.0052929083454719235	0.0	0.0	
gamergate	0.0	0.0052929083454719235	0.0	0.0	
games	0.0014582341045018751	0.021967554436167894	0.0	0.006826784521227495	
gamewell	0.0	0.0052929083454719235	0.0	0.0	
gamewonder	0.0	0.0052929083454719235	0.0	0.0	
gaming	0.0	0.021171633381887694	0.0	0.0	
gammageto	0.0	0.0	0.0	0.009399198224724278	
gandhi	0.0	0.01587872503641577	0.0	0.0	
gandolfini	0.0	0.0052929083454719235	0.0	0.0	
gang	0.0010038570401371013	0.0	0.0	0.004699599112362139	
gangnam	0.0	0.010585816690943847	0.0	0.0	
gangs	0.0	0.0052929083454719235	0.0	0.0	
gangster	0.0	0.0052929083454719235	0.0	0.0	
gap	4.1663831557196433E-4	0.003295133165425184	0.0	9.75254931603928E-4	
gaps	0.0010038570401371013	0.0	0.0	0.0	
garage	0.0	0.0	0.0	0.014098797337086418	
garbage	0.0030115711204113035	0.0	0.0	0.0	
garde	0.0	0.0	0.007361480551895291	0.0	
garden	5.019285200685506E-4	0.0	0.0	0.004699599112362139	
gardens	5.019285200685506E-4	0.0052929083454719235	0.0	0.0	
gardiner	0.0030115711204113035	0.0	0.0	0.0023497995561810696	
garland	0.0010038570401371013	0.0	0.0	0.0	
garli	0.0010038570401371013	0.0	0.0	0.0	
garlic	0.0020077140802742025	0.0	0.0	0.0	
garneau	0.0010038570401371013	0.0	0.0	0.0	
garner	0.0	0.0	0.0036807402759476454	0.0023497995561810696	
garnering	0.0	0.0052929083454719235	0.0	0.0	
garret	0.0010038570401371013	0.0	0.0	0.0	
gary	0.0010038570401371013	0.0	0.0	0.0	
garyhensel	0.0	0.0	0.007361480551895291	0.0	
gas	0.0	0.0	0.0	0.0	
gasol	0.0	0.01587872503641577	0.0	0.0	
gasping	0.0	0.0	0.007361480551895291	0.0	
gasthaus	0.0010038570401371013	0.0	0.0	0.0	
gasthe	0.0	0.0052929083454719235	0.0	0.0	
gatekeepers	0.0	0.0	0.022084441655685873	0.0	
gates	0.0	0.0	0.0	0.0	
gatesbacked	0.0	0.0	0.007361480551895291	0.0	
gateway	0.0	0.0	0.007361480551895291	0.0	
gather	0.0020077140802742025	0.0	0.0036807402759476454	0.0	
gauge	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	
gauhati	0.0010038570401371013	0.0	0.0	0.0	
gav	0.0010038570401371013	0.0	0.0	0.0	
gavatista	0.0	0.0	0.0	0.014098797337086418	
gavin	0.0010038570401371013	0.0	0.0	0.0023497995561810696	
gawd	0.0	0.0	0.0	0.014098797337086418	
gawker	6.249574733579465E-4	0.0010983777218083947	0.0	9.75254931603928E-4	
gay	4.1663831557196433E-4	0.003295133165425184	0.0	9.75254931603928E-4	
gays	0.0010038570401371013	0.0	0.0	0.0	
gaza	0.0	0.0052929083454719235	0.022084441655685873	0.0	
gazareports	0.0	0.0	0.007361480551895291	0.0	
gaze	0.0020077140802742025	0.0	0.0	0.0	
gazed	0.0010038570401371013	0.0	0.0	0.0	
gazelle	0.0020077140802742025	0.0	0.0	0.0	
gb	0.0	0.0	0.014722961103790582	0.0	
gbs	0.0	0.0	0.007361480551895291	0.0	
gbut	0.0	0.0	0.0	0.004699599112362139	
gc	0.004015428160548405	0.0	0.0	0.0	
gcf	0.0010038570401371013	0.0	0.0	0.0	
gcobbhunter	0.0	0.0	0.007361480551895291	0.0	
gcx	0.0010038570401371013	0.0	0.0	0.0	
gd	0.0010038570401371013	0.0	0.0	0.0	
gdju	0.0010038570401371013	0.0	0.0	0.0	
gdp	0.0	0.0026464541727359617	0.0036807402759476454	0.0	
gdqxmf	0.0010038570401371013	0.0	0.0	0.0	
gear	0.0015057855602056518	0.0052929083454719235	0.0	0.0	
gearhead	0.0	0.0	0.0	0.004699599112362139	
gearing	0.0010038570401371013	0.0	0.0	0.0	
gears	0.0015057855602056518	0.0	0.0	0.0023497995561810696	
geek	0.0010038570401371013	0.0	0.0	0.0	
gehry	0.0010038570401371013	0.0	0.0	0.0	
geist	0.0	0.0	0.0	0.004699599112362139	
gelipki	0.0010038570401371013	0.0	0.0	0.0	
gem	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	
gemas	0.0	0.0	0.0	0.004699599112362139	
gemma	0.0010038570401371013	0.0	0.0	0.0	
gen	0.0	0.0	0.007361480551895291	0.004699599112362139	
genasis	0.0	0.0052929083454719235	0.0	0.0	
gender	4.1663831557196433E-4	0.0021967554436167895	0.003055290479248464	0.0	
genderparity	0.0	0.0	0.0	0.018798396449448557	
gene	0.0030115711204113035	0.0	0.0	0.0	
genealogy	0.0	0.0	0.007361480551895291	0.0	
genemodified	0.0	0.0	0.007361480551895291	0.0	
general	0.0016665532622878573	0.0010983777218083947	0.0045829357188726955	0.0	
generalised	0.0	0.0	0.007361480551895291	0.0	
generally	0.0	0.0	0.0036807402759476454	0.0023497995561810696	
generate	0.0	0.0	0.014722961103790582	0.0	
generated	0.0	0.0	0.007361480551895291	0.0	
generation	0.0	0.0	0.0	0.0	
generational	0.0	0.0026464541727359617	0.0	0.0023497995561810696	
generations	0.0	0.0	0.007361480551895291	0.0	
generic	0.0	0.0052929083454719235	0.0	0.0	
generosity	0.0020077140802742025	0.0	0.0	0.0	
genetic	0.0	0.0	0.007361480551895291	0.0	
genetically	0.0	0.0	0.029445922207581163	0.0	
genetics	0.0	0.0052929083454719235	0.0	0.0	
genitalia	0.0	0.0	0.007361480551895291	0.0	
genius	4.1663831557196433E-4	0.0021967554436167895	0.0	9.75254931603928E-4	
genocidal	0.0	0.0	0.007361480551895291	0.0	
genocide	0.0	0.0	0.13618739021006288	0.0023497995561810696	
genocides	0.0	0.0	0.029445922207581163	0.0	
genre	0.0	0.0	0.0	0.009399198224724278	
genres	0.0	0.0	0.0	0.004699599112362139	
gent	0.0	0.0	0.0	0.004699599112362139	
gentle	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	
gentleman	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	
gentlemans	0.0	0.0	0.0	0.004699599112362139	
gently	0.0	0.0	0.0	0.004699599112362139	
gentrification	0.0	0.0	0.0	0.004699599112362139	
gents	0.0	0.0052929083454719235	0.0	0.0	
geoblocking	0.0	0.0	0.0	0.009399198224724278	
geoengineering	0.0	0.0	0.007361480551895291	0.0	
geoff	0.0	0.0	0.0	0.004699599112362139	
geoffrey	0.0010038570401371013	0.0	0.0	0.0	
geoffvendeville	0.0010038570401371013	0.0	0.0	0.0	
geography	0.0	0.0052929083454719235	0.0	0.0	
geopolitics	0.0	0.0052929083454719235	0.0	0.0	
george	4.1663831557196433E-4	0.009885399496275553	0.003055290479248464	0.0	
georgeaylett	0.0	0.0	0.007361480551895291	0.0	
georgelike	0.0	0.0052929083454719235	0.0	0.0	
georges	0.0	0.0052929083454719235	0.0	0.0	
georgia	0.0	0.0	0.0036807402759476454	0.0023497995561810696	
georgiastraight	0.0	0.0	0.0	0.009399198224724278	
georginabencsik	0.0	0.0	0.0	0.004699599112362139	
geotagging	0.0	0.0	0.0	0.004699599112362139	
geraldo	0.0	0.0	0.007361480551895291	0.0	
german	2.0831915778598217E-4	0.0010983777218083947	0.0	9.75254931603928E-4	
germanborn	0.0010038570401371013	0.0	0.0	0.0	
germans	0.0	0.0052929083454719235	0.0	0.0	
germanwings	0.0020077140802742025	0.0	0.0	0.0	
germany	0.0	0.0	0.0	0.0	
germanys	0.0	0.0	0.007361480551895291	0.0	
gerry	0.0010038570401371013	0.0	0.0	0.0	
gertrude	0.0	0.0052929083454719235	0.0	0.0	
gestapo	0.0	0.0	0.014722961103790582	0.0	
gesture	0.0010038570401371013	0.0	0.0	0.0	
gestures	0.0	0.0	0.007361480551895291	0.0	
getbackintoshape	0.0	0.0052929083454719235	0.0	0.0	
getinvolvedto	0.0	0.0	0.0	0.004699599112362139	
getty	0.0020077140802742025	0.0	0.0	0.0	
getvisuals	0.0	0.0	0.0	0.004699599112362139	
getwell	0.0	0.0052929083454719235	0.0	0.0	
gf	2.0831915778598217E-4	0.0010983777218083947	0.0	9.75254931603928E-4	
gfesc	0.0010038570401371013	0.0	0.0	0.0	
gfhenderson	0.0	0.0	0.0	0.004699599112362139	
gfqvugi	0.0010038570401371013	0.0	0.0	0.0	
gg	0.0030115711204113035	0.0	0.0	0.0	
ggn	0.0010038570401371013	0.0	0.0	0.0	
ghana	0.0	0.0052929083454719235	0.0	0.0	
ghanaian	0.0010038570401371013	0.0	0.0	0.0	
ghg	0.0	0.0	0.007361480551895291	0.0	
ghomeshi	4.1663831557196433E-4	0.0010983777218083947	0.0	0.014628823974058918	
ghost	0.0	0.0	0.007361480551895291	0.0	
ghosta	0.0	0.0	0.007361480551895291	0.0	
ghostbusters	0.0030115711204113035	0.0	0.0	0.0	
ghosting	0.0010038570401371013	0.0	0.0	0.0	
ghvkb	0.0010038570401371013	0.0	0.0	0.0	
gi	0.0	0.0	0.007361480551895291	0.0	
giant	4.1663831557196433E-4	0.005491888609041973	0.003055290479248464	0.0	
giants	0.0	0.0026464541727359617	0.0	0.009399198224724278	
giantsredskins	0.0	0.0052929083454719235	0.0	0.0	
gibbs	0.0	0.0	0.0	0.004699599112362139	
gicpm	0.0010038570401371013	0.0	0.0	0.0	
gideon	0.0	0.0	0.007361480551895291	0.0	
gif	0.0	0.021171633381887694	0.0	0.0	
giffords	0.0	0.0052929083454719235	0.0	0.0	
gift	0.0	0.0	0.014722961103790582	0.0	
gifted	0.0030115711204113035	0.0	0.0	0.0	
gig	0.0	0.010585816690943847	0.0	0.0	
gigaom	0.0	0.0052929083454719235	0.0	0.0	
gikw	0.0010038570401371013	0.0	0.0	0.0	
giladatzmon	0.0	0.0	0.007361480551895291	0.0	
gilbert	0.0	0.0	0.0036807402759476454	0.0023497995561810696	
gilesmilton	0.0010038570401371013	0.0	0.0	0.0	
gilix	0.0010038570401371013	0.0	0.0	0.0	
gill	0.0	0.0	0.007361480551895291	0.0	
gilzvulony	0.0	0.0	0.0	0.004699599112362139	
gimme	0.0	0.0	0.007361480551895291	0.0	
gimvc	0.0010038570401371013	0.0	0.0	0.0	
gingerbread	0.0010038570401371013	0.0	0.0	0.0	
gionta	0.0	0.0052929083454719235	0.0	0.0	
giovinco	0.0010038570401371013	0.0	0.0	0.0	
giraffe	0.0010038570401371013	0.0	0.0	0.0	
giraffes	0.0010038570401371013	0.0	0.0	0.0	
girl	0.0	0.0	0.0	0.0	
girlfriend	0.0020077140802742025	0.0	0.0	0.0	
girlpower	0.0010038570401371013	0.0	0.0	0.0	
girls	0.0	0.0	0.0	0.0	
gitmco	0.0	0.0052929083454719235	0.0	0.0	
gitmo	0.0	0.0026464541727359617	0.0036807402759476454	0.0	
gj	0.0010038570401371013	0.0	0.0	0.0	
gjlthc	0.0010038570401371013	0.0	0.0	0.0	
gjo	0.0010038570401371013	0.0	0.0	0.0	
gkw	0.0010038570401371013	0.0	0.0	0.0	
gky	0.0010038570401371013	0.0	0.0	0.0	
gkydo	0.0010038570401371013	0.0	0.0	0.0	
gl	0.0010038570401371013	0.0	0.0	0.0	
glacier	0.0	0.0	0.007361480551895291	0.0	
glad	0.0	0.013232270863679809	0.0	0.004699599112362139	
gladys	0.0010038570401371013	0.0	0.0	0.0	
glamour	0.0020077140802742025	0.0	0.0	0.0	
glass	2.0831915778598217E-4	0.003295133165425184	0.001527645239624232	0.0	
glasses	0.0	0.0026464541727359617	0.007361480551895291	0.0	
glazing	0.0	0.0	0.007361480551895291	0.0	
glenfiddich	0.0	0.0052929083454719235	0.0	0.0	
glenmorangie	0.0	0.0052929083454719235	0.0	0.0	
glenn	0.0	0.0	0.0	0.004699599112362139	
glenshe	0.0010038570401371013	0.0	0.0	0.0	
glimpse	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	
glimpses	0.0030115711204113035	0.0	0.0	0.0	
gloat	0.0020077140802742025	0.0	0.0	0.0	
global	0.0	0.0	0.0	0.0	
globalising	0.0	0.0	0.007361480551895291	0.0	
globalism	0.0	0.0	0.007361480551895291	0.0	
globally	0.0	0.0	0.014722961103790582	0.0	
globaln	0.0	0.0052929083454719235	0.0	0.0	
globalnews	0.0	0.0052929083454719235	0.0	0.0	
globalnewsto	0.0	0.0052929083454719235	0.0	0.0	
globalpoli	0.0	0.0052929083454719235	0.0	0.0	
globaltv	0.0	0.0052929083454719235	0.0	0.0	
globalwarming	0.0	0.0026464541727359617	0.0036807402759476454	0.0	
globe	2.0831915778598217E-4	0.003295133165425184	0.001527645239624232	0.0	
globeandmail	0.0	0.0	0.0	0.018798396449448557	
globearts	0.0	0.0	0.0	0.004699599112362139	
globes	0.0	0.0052929083454719235	0.0	0.0	
gloom	0.0	0.0052929083454719235	0.0	0.0	
gloomy	0.0	0.0	0.0	0.004699599112362139	
gloria	0.0010038570401371013	0.0	0.0	0.0	
glorious	0.0010038570401371013	0.0	0.0	0.0	
glove	0.0010038570401371013	0.0	0.0	0.0	
gloves	0.0	0.0052929083454719235	0.0	0.0	
glowing	0.006023142240822607	0.0	0.0	0.0	
glube	0.0010038570401371013	0.0	0.0	0.0	
glue	0.0	0.0	0.007361480551895291	0.0	
glued	0.0	0.0052929083454719235	0.0	0.0	
glutenfree	0.0	0.0	0.0	0.004699599112362139	
glyphosate	0.0	0.0	0.03680740275947646	0.0	
glyptodont	0.0010038570401371013	0.0	0.0	0.0	
glysophate	0.0	0.0	0.007361480551895291	0.0	
gm	6.249574733579465E-4	0.0010983777218083947	0.001527645239624232	0.0	
gmail	0.0	0.03175745007283154	0.0	0.0	
gmailmeter	0.0	0.0052929083454719235	0.0	0.0	
gmenprs	0.0010038570401371013	0.0	0.0	0.0	
gmillaa	0.0	0.0	0.0	0.004699599112362139	
gmo	0.0	0.0	0.11778368883032465	0.0	
gmod	0.0	0.0	0.007361480551895291	0.0	
gmos	0.0	0.0	0.022084441655685873	0.0	
gmyiphf	0.0010038570401371013	0.0	0.0	0.0	
gn	0.0020077140802742025	0.0	0.0	0.0	
gnenx	0.0010038570401371013	0.0	0.0	0.0	
gnge	0.0010038570401371013	0.0	0.0	0.0	
gnocchi	0.0	0.0052929083454719235	0.0	0.0	
gnoibg	0.0010038570401371013	0.0	0.0	0.0	
gnp	0.0010038570401371013	0.0	0.0	0.0	
gnzc	0.0010038570401371013	0.0	0.0	0.0	
goal	0.0016665532622878573	0.004393510887233579	0.001527645239624232	0.0	
goalie	0.0020077140802742025	0.0026464541727359617	0.0	0.0	
goalkeeper	0.0	0.0052929083454719235	0.0	0.0	
goals	4.1663831557196433E-4	0.0	0.001527645239624232	9.75254931603928E-4	
goaltender	0.0020077140802742025	0.0	0.0	0.0	
goar	0.00803085632109681	0.0	0.0	0.0	
goat	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	
gobert	0.0	0.010585816690943847	0.0	0.0	
goberts	0.0	0.0052929083454719235	0.0	0.0	
god	0.0	0.003295133165425184	0.021387033354739245	0.001950509863207856	
goddamn	0.0	0.0	0.0	0.004699599112362139	
godiva	0.0010038570401371013	0.0	0.0	0.0	
godjj	0.0010038570401371013	0.0	0.0	0.0	
godmother	0.0	0.0052929083454719235	0.0	0.0	
gods	2.0831915778598217E-4	0.0010983777218083947	0.003055290479248464	0.0	
godzilla	0.0	0.010585816690943847	0.0	0.0	
gofaphpr	0.0010038570401371013	0.0	0.0	0.0	
gofundme	0.0	0.0	0.007361480551895291	0.0	
gohard	0.0	0.0052929083454719235	0.0	0.0	
gohardorgohome	0.0	0.0052929083454719235	0.0	0.0	
going	0.0	0.0	0.0	0.0	
goings	0.0	0.0	0.0	0.004699599112362139	
goiretrudeau	0.0070269992809597085	0.0	0.0	0.0	
golan	0.0	0.0	0.007361480551895291	0.0	
gold	0.0	0.0	0.0	0.0	
goldblatt	0.0	0.0052929083454719235	0.0	0.0	
golden	4.1663831557196433E-4	0.0010983777218083947	0.0	0.001950509863207856	
goldenglobes	0.0	0.0052929083454719235	0.0	0.0	
goldenstate	0.0	0.0052929083454719235	0.0	0.0	
goldenstatewarriors	0.0	0.0052929083454719235	0.0	0.0	
goldman	0.0	0.0	0.05153036386326704	0.0	
goldmansachs	0.0	0.0	0.014722961103790582	0.0	
goldmedal	0.0	0.0052929083454719235	0.0	0.0	
goldplated	0.0	0.0	0.0	0.004699599112362139	
goldsbie	0.0	0.0	0.0	0.028197594674172835	
goldstein	0.0010038570401371013	0.0	0.0	0.0	
golf	0.0	0.03175745007283154	0.0	0.0	
golfing	0.0	0.01587872503641577	0.0	0.0	
gondola	0.0030115711204113035	0.0	0.0	0.0	
gonetoosoon	0.0	0.0	0.0	0.004699599112362139	
gong	0.0	0.0	0.007361480551895291	0.0	
gonna	0.0	0.0	0.014722961103790582	0.0	
goo	0.0010038570401371013	0.0	0.0	0.0	
good	0.0	0.0	0.0	0.0	
goodale	0.0010038570401371013	0.0	0.0	0.0	
goodall	0.0	0.0	0.007361480551895291	0.0	
goodbut	0.0	0.0052929083454719235	0.0	0.0	
goodbye	0.0	0.0	0.0	0.0	
goodell	0.0	0.0052929083454719235	0.0	0.0	
goodlife	0.0	0.03705035841830347	0.0	0.0	
goodlifefitness	0.0	0.0052929083454719235	0.0	0.0	
goodluck	0.0	0.0052929083454719235	0.0	0.0	
goodness	0.0010038570401371013	0.0	0.0	0.0	
goodnight	0.0	0.0052929083454719235	0.0	0.0	
goods	0.0020077140802742025	0.0	0.0	0.0	
goodwill	0.0015057855602056518	0.0	0.0	0.0023497995561810696	
goofy	0.0	0.0052929083454719235	0.0	0.0	
google	0.0	0.0	0.0	0.0	
googlebacked	0.0	0.0052929083454719235	0.0	0.0	
googlemaps	0.0	0.0052929083454719235	0.0	0.0	
googlepubpolicy	0.0	0.0	0.0	0.004699599112362139	
googles	0.0	0.010585816690943847	0.0036807402759476454	0.0	
goop	0.0	0.0052929083454719235	0.0	0.0	
goose	0.0020077140802742025	0.0	0.0	0.0	
gop	0.0018748724200738395	0.0	0.030552904792484643	9.75254931603928E-4	
gopdebate	0.0010038570401371013	0.0	0.0	0.0	
gopdnc	0.0	0.0	0.007361480551895291	0.0	
gopinion	0.0	0.0	0.007361480551895291	0.0	
gopkkk	0.0	0.0	0.007361480551895291	0.0	
gopro	0.0	0.04763617510924731	0.0	0.0	
gopros	0.0	0.0052929083454719235	0.0	0.0	
gops	0.0	0.0	0.007361480551895291	0.0	
gord	0.0010038570401371013	0.0	0.0	0.0023497995561810696	
gorddownie	0.0	0.0	0.0	0.004699599112362139	
gordonlevitt	0.0020077140802742025	0.0	0.0	0.0	
gorgeous	0.0	0.01587872503641577	0.0	0.0	
gorging	0.0010038570401371013	0.0	0.0	0.0	
gorilla	0.0010038570401371013	0.0	0.0	0.0	
gosling	0.0010038570401371013	0.0	0.0	0.0	
gossage	0.0030115711204113035	0.0	0.0	0.0	
goth	0.0010038570401371013	0.0	0.0	0.0	
gotham	0.0010038570401371013	0.0	0.0	0.0	
gothic	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	
goto	0.0010038570401371013	0.0	0.0	0.0	
gotocleanbreak	0.0020077140802742025	0.0	0.0	0.0	
gotransit	0.0	0.0	0.0	0.004699599112362139	
gotta	0.0	0.003295133165425184	0.001527645239624232	0.001950509863207856	
gottalaff	0.0	0.0	0.022084441655685873	0.0	
gouging	0.0	0.0	0.007361480551895291	0.0	
gould	0.0	0.0	0.0	0.004699599112362139	
gov	0.0	0.0	0.09569924717463878	0.0	
governance	0.0	0.0	0.01840370137973823	0.0023497995561810696	
government	0.0	0.0	0.0	0.0	
governments	0.0	0.0026464541727359617	0.011042220827842937	0.0	
governor	0.0010038570401371013	0.0	0.014722961103790582	0.0	
governors	0.0	0.0	0.0	0.004699599112362139	
govs	0.0	0.0	0.014722961103790582	0.0	
gowith	0.0	0.0052929083454719235	0.0	0.0	
gowlings	0.0	0.0	0.0	0.004699599112362139	
gowu	0.0010038570401371013	0.0	0.0	0.0	
gp	5.019285200685506E-4	0.0	0.0	0.0023497995561810696	
gpe	0.0010038570401371013	0.0	0.0	0.0	
gps	0.004015428160548405	0.0	0.0	0.0	
gpz	0.0010038570401371013	0.0	0.0	0.0	
gq	0.0	0.010585816690943847	0.0	0.0	
gqr	0.0010038570401371013	0.0	0.0	0.0	
gqt	0.0010038570401371013	0.0	0.0	0.0	
gr	0.00903471336123391	0.0	0.0	0.0	
grab	0.0	0.0026464541727359617	0.0036807402759476454	0.0	
grabbing	0.0	0.0052929083454719235	0.0	0.0	
grabs	0.0020077140802742025	0.0	0.0	0.0	
grace	5.019285200685506E-4	0.0	0.007361480551895291	0.0	
gracingthestage	0.0	0.0	0.0	0.004699599112362139	
grade	0.0010038570401371013	0.0	0.0036807402759476454	0.0	
grades	0.0010038570401371013	0.0	0.0	0.0	
grads	0.0010038570401371013	0.0	0.0	0.0	
gradually	0.0010038570401371013	0.0	0.0	0.0	
graham	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	
grahnort	0.0	0.0	0.007361480551895291	0.0	
grail	0.0020077140802742025	0.0	0.0	0.0	
grain	0.0	0.0	0.0	0.009399198224724278	
grainge	0.0	0.0052929083454719235	0.0	0.0	
grammar	0.0	0.0052929083454719235	0.0	0.0	
grammy	0.0	0.0	0.0	0.004699599112362139	
grammys	0.0	0.007939362518207885	0.0	0.004699599112362139	
grand	0.0	0.004393510887233579	0.006110580958496928	0.0029257647948117836	
grande	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	
grandfather	0.0020077140802742025	0.0026464541727359617	0.0	0.0	
grandiose	0.0	0.0	0.007361480551895291	0.0	
grandpa	0.0	0.0052929083454719235	0.0	0.0	
grandson	0.0	0.0052929083454719235	0.0	0.0	
grandtheft	0.0	0.0	0.0	0.004699599112362139	
grandvater	0.0	0.0	0.007361480551895291	0.0	
granite	0.0	0.010585816690943847	0.0	0.0	
granny	0.0	0.0052929083454719235	0.0	0.0	
grant	4.1663831557196433E-4	0.0	0.001527645239624232	9.75254931603928E-4	
granted	0.0010038570401371013	0.0	0.011042220827842937	0.0	
grants	0.0010038570401371013	0.0	0.0	0.0	
grapefruit	0.0010038570401371013	0.0	0.0	0.0	
graph	0.0	0.0052929083454719235	0.0	0.0	
graphic	6.249574733579465E-4	0.0010983777218083947	0.0	9.75254931603928E-4	
graphsearch	0.0	0.010585816690943847	0.0	0.0	
grapple	0.0010038570401371013	0.0	0.0	0.0	
grappling	0.0020077140802742025	0.0	0.0	0.0	
grass	0.0	0.0052929083454719235	0.0	0.0	
grassfed	0.0	0.0	0.007361480551895291	0.0	
